,Time,Analytical_Value,Delta,Short_Position,Gamma,Theta,Speed,Vega,Setting
1202,0.32496513249651326,0.13390179248904055,-0.261874647524067,5896.800886600755,0.46609816385789904,-0.20134802621109865,-0.4453333371306471,0.5355024531369058,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1203,0.3235704323570433,0.1340906950253027,-0.2619065238026823,5897.518665392164,0.465646466454159,-0.20119742673825744,-0.444650206282781,0.5360888335884995,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1204,0.32217573221757323,0.13427935259519586,-0.26193811602995565,5898.230048015706,0.4651959306884173,-0.2010472063791012,-0.4439697063196293,0.5366744097147194,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1205,0.32078103207810327,0.1344677658395631,-0.26196942581458105,5898.935070695389,0.46474655160454914,-0.20089736353564558,-0.443291821269338,0.5372591840585411,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1206,0.3193863319386332,0.13465593539648646,-0.2620004547536273,5899.633769393443,0.4642983242752729,-0.20074789661902798,-0.4426165352902966,0.5378431591492936,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1207,0.31799163179916323,0.1348438619013066,-0.2620312044326427,5900.326179812684,0.4638512438019429,-0.20059880404944402,-0.4419438326698124,0.5384263375027603,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1208,0.31659693165969316,0.13503154598663702,-0.26206167642575884,5901.012337398852,0.46340530531434393,-0.2004500842560844,-0.44127369782280235,0.5390087216212812,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1209,0.3152022315202232,0.13521898828238088,-0.2620918722957928,5901.69227734291,0.4629605039704877,-0.20030173567707246,-0.440606115290501,0.5395903139938512,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1210,0.3138075313807531,0.13540618941574656,-0.2621217935943496,5902.366034583354,0.46251683495641027,-0.200153756759402,-0.4399410697391822,0.5401711170962206,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1211,0.31241283124128316,0.13559315001126349,-0.26215144186192263,5903.03364380847,0.4620742934859721,-0.20000614595887586,-0.4392785459588993,0.5407511333909918,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1212,0.3110181311018131,0.13577987069079855,-0.2621808186279927,5903.695139458565,0.46163287480065834,-0.19985890174004436,-0.4386185288622358,0.5413303653277174,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1213,0.3096234309623431,0.13596635207357055,-0.2622099254111263,5904.350555728185,0.4611925741693829,-0.19971202257614537,-0.4379610034830775,0.5419088153429958,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1214,0.30822873082287305,0.1361525947761667,-0.26223876371907373,5904.999926568319,0.46075338688829187,-0.19956550694904351,-0.4373059549753928,0.5424864858605669,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1215,0.3068340306834031,0.13633859941255677,-0.26226733504886446,5905.643285688548,0.46031530828057005,-0.19941935334917082,-0.43665336861203236,0.5430633792914059,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1216,0.30543933054393313,0.1365243665941106,-0.2622956408869026,5906.280666559194,0.45987833369624836,-0.1992735602754675,-0.4360032297835406,0.5436394980338176,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1217,0.30404463040446306,0.13670989692961022,-0.2623236827090619,5906.912102413465,0.45944245851201315,-0.1991281262353229,-0.43535552399698246,0.5442148444735282,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1218,0.3026499302649931,0.13689519102526726,-0.26235146198077763,5907.53762624951,0.4590076781310173,-0.1989830497445176,-0.434710236874784,0.544789420983778,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1219,0.301255230125523,0.13708024948473674,-0.2623789801571397,5908.157270832533,0.4585739879826915,-0.19883832932716525,-0.4340673541535857,0.5453632299254113,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1220,0.29986052998605306,0.13726507290913226,-0.26240623868298374,5908.771068696833,0.4581413835225598,-0.1986939635156555,-0.4334268616831117,0.5459362736469674,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1221,0.298465829846583,0.13744966189704055,-0.2624332389929811,5909.379052147833,0.45770986023205296,-0.1985499508505964,-0.4327887454250495,0.5465085544847691,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1222,0.297071129707113,0.13763401704453648,-0.26245998251172853,5909.981253264098,0.4572794136183272,-0.19840628988075887,-0.43215299145194574,0.5470800747630119,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1223,0.29567642956764295,0.13781813894519668,-0.2624864706538361,5910.577703899321,0.4568500392140814,-0.19826297916301974,-0.43151958594611234,0.5476508367938512,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1224,0.294281729428173,0.13800202819011476,-0.2625127048240151,5911.168435684293,0.45642173257737756,-0.1981200172623067,-0.43088851519854826,0.5482208428774885,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1225,0.2928870292887029,0.13818568536791553,-0.26253868641716394,5911.753480028844,0.4559944892914616,-0.1979774027515428,-0.43025976560787116,0.5487900953022586,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1226,0.29149232914923295,0.13836911106476812,-0.26256441681845455,5912.332868123788,0.45556830496458683,-0.19783513421159177,-0.4296333236792639,0.5493585963447142,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1227,0.2900976290097629,0.13855230586440204,-0.2625898974034161,5912.906630942804,0.4551431752298377,-0.1976932102312039,-0.42900917602343197,0.5499263482697101,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1228,0.2887029288702929,0.13873527034811917,-0.2626151295380197,5913.474799244349,0.4547190957449558,-0.19755162940696167,-0.4283873093555734,0.5504933533304877,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1229,0.28730822873082285,0.138918005094809,-0.2626401145787607,5914.037403573505,0.4542960621921663,-0.1974103903432266,-0.42776771049436124,0.5510596137687566,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1230,0.2859135285913529,0.13910051068096163,-0.2626648538727411,5914.59447426384,0.4538740702780074,-0.1972694916520863,-0.4271503663609371,0.5516251318147781,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1231,0.2845188284518829,0.13928278768068136,-0.26268934875775063,5915.146041439231,0.4534531157331597,-0.19712893195330136,-0.42653526397791736,0.552189909687446,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1232,0.28312412831241285,0.13946483666570153,-0.26271360056234694,5915.692135015671,0.4530331943122773,-0.19698870987425346,-0.42592239046840896,0.5527539495943672,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1233,0.2817294281729429,0.13964665820539668,-0.2627376106059355,5916.232784703065,0.4526143017938207,-0.1968488240498934,-0.4253117330550395,0.5533172537319418,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1234,0.2803347280334728,0.13982825286679623,-0.26276138019884776,5916.768020006995,0.45219643397989084,-0.19670927312268965,-0.42470327905899574,0.5538798242854422,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1235,0.27894002789400285,0.14000962121459792,-0.2627849106424198,5917.297870230488,0.45177958669606444,-0.19657005574257738,-0.4240970158990753,0.554441663429092,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1236,0.2775453277545328,0.14019076381118123,-0.2628082032290685,5917.82236447573,0.4513637557912304,-0.19643117056690756,-0.42349293109074726,0.5550027733261431,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1237,0.2761506276150628,0.14037168121662058,-0.2628312592423684,5918.3415316458,0.4509489371374281,-0.19629261626039723,-0.4228910122452261,0.5555631561289538,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1238,0.27475592747559274,0.14055237398869735,-0.26285407995712706,5918.855400446367,0.4505351266296866,-0.19615439149507902,-0.4222912470685533,0.5561228139790638,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1239,0.2733612273361228,0.14073284268291397,-0.26287666663945963,5919.363999387361,0.45012232018586545,-0.1960164949502521,-0.4216936233606922,0.5566817490072719,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1240,0.2719665271966527,0.14091308785250634,-0.2628990205468633,5919.867356784663,0.44971051374649607,-0.19587892531243298,-0.4210981290146313,0.557239963333709,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1241,0.27057182705718275,0.14109311004845593,-0.2629211429282896,5920.365500761721,0.44929970327462565,-0.1957416812753067,-0.4205047520154986,0.5577974590679139,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1242,0.2691771269177127,0.14127290981950402,-0.2629430350242177,5920.858459251207,0.44888988475566083,-0.1956047615396786,-0.41991348043968574,0.5583542383089065,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1243,0.2677824267782427,0.14145248771216246,-0.2629646980667256,5921.3462599966215,0.44848105419721374,-0.19546816481342627,-0.41932430245398256,0.5589103031452609,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1244,0.26638772663877264,0.1416318442707274,-0.26298613327956133,5921.8289305538865,0.4480732076289494,-0.19533188981145216,-0.4187372063147208,0.5594656556551781,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1245,0.2649930264993027,0.14181098003729098,-0.26300734187821306,5922.306498292938,0.4476663411024329,-0.1951959352556361,-0.41815218036692775,0.5600202979065574,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1246,0.2635983263598327,0.141989895551754,-0.26302832506997864,5922.778990399283,0.44726045069097975,-0.1950602998747886,-0.41756921304349,0.5605742319570676,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1247,0.26220362622036264,0.14216859135183813,-0.2630490840540347,5923.246433875558,0.44685553248950577,-0.19492498240460437,-0.4169882928643257,0.5611274598542182,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1248,0.2608089260808927,0.1423470679730976,-0.2630696200215046,5923.7088555430555,0.44645158261437917,-0.1947899815876161,-0.4164094084355668,0.5616799836354283,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
